,gene,Nmean,NSD,Cmean,CSD,methelation
29,ABCA2---Cluster1,0.01667154907616724,0.001869122756181613,0.02524610728222582,0.007960039745413495,Up
30,ABCA2---Cluster2,0.0214825465019131,0.0049515125375919145,0.0254026826493403,0.007571739705070362,Up
31,ABCA4,0.9499884954714316,0.01391095269723852,0.9145138566864266,0.055873917182675134,Down
32,ABCA5---Cluster1,0.08471715319122859,0.014909681158932082,0.07854075974510226,0.08017321915557576,Down
33,ABCA5---Cluster2,0.0074157753120301685,0.0006972803701728168,0.011836092596436658,0.003092458542806456,Up
34,ABCA6,0.3514506889302625,0.10139807805644893,0.5197770385027888,0.22296296056398396,Up
35,ABCA7---Cluster1,0.007587900999948638,0.0007161153038535888,0.016415469123754814,0.02042544500026727,Up
36,ABCA8,0.8554311389947111,0.05495442172486613,0.7078231445453659,0.2557915590455756,Down
37,ABCA9,0.7943215904890444,0.053041982339908283,0.7409421060334319,0.17639474799057778,Down
38,ABCB10,0.02287564243999489,0.0014199247923227455,0.023334893416104462,0.009105562255245172,Up
39,ABCB11---Cluster1,0.8810305099106495,0.05373856589769144,0.8758976872314584,0.09413849518619112,Down
40,ABCB11---Cluster2,0.960711149521136,0.01956858221484172,0.9118006537938392,0.052796062116548914,Down
41,ABCB5---Cluster1,0.9106430484432396,0.02987114804986145,0.8246451700060141,0.120008948301071,Down
42,ABCB6,0.04474779200952056,0.007293803336113706,0.08298928789892357,0.04218444486398516,Up
43,ABCB7---Cluster1,0.3181858913187943,0.0235121259680259,0.20116609887188186,0.1281223431402308,Down
44,ABCB8---Cluster1,0.012009581539840074,0.0009315410357841533,0.01665608139454501,0.004147109664774448,Up
45,ABCB8---Cluster2,0.00970741709522752,0.0008081377711485399,0.02123844183205154,0.027237799914377275,Up
46,ABCC1,0.3757689113751624,0.07990133871434038,0.2110054447671553,0.15766874770929498,Down
47,ABCC10,0.7411228421173508,0.04454756045817062,0.7906905841520507,0.08503012546989279,Up
48,ABCC12,0.9022944482872314,0.036315346697642664,0.7345334898032511,0.14422668391436685,Down
49,ABCC13---Cluster1,0.8744686973250955,0.0406434957528968,0.5672738789331839,0.19955631670105226,Down
50,ABCC2---Cluster1,0.9095499879501591,0.025076470371300445,0.6941669045317623,0.2048284962695834,Down
51,ABCC2---Cluster2,0.9296984600131644,0.014920510087534356,0.8626210295070064,0.07550256882719819,Down
52,ABCC3---Cluster1,0.011417938023332658,0.0038522573713870704,0.01821703289927032,0.020690125937737686,Up
53,ABCC3---Cluster2,0.0162052044109053,0.002661173238336109,0.01951134423722894,0.006737905883359978,Up
54,ABCC4---Cluster1,0.0074387789737999045,0.0006142164692638537,0.01587017946552822,0.012452846749124441,Up
55,ABCC4---Cluster2,0.21370796774616294,0.12511473606607645,0.10634192325417173,0.09876644720555602,Down
56,ABCC5,0.013672102973614188,0.002276583456102758,0.02371204652193613,0.03243844052058857,Up
57,ABCC8---Cluster1,0.010695258944838965,0.0029409129489271213,0.026138874053414984,0.04814463507944693,Up
58,ABCC8---Cluster2,0.4426242898359626,0.041610016194067616,0.5241709849134366,0.1802801744787967,Up
59,ABCC9,0.7898771166528966,0.1150946345189846,0.588765768307004,0.20080341613252148,Down
60,ABCD2,0.11151900370865048,0.02754223783499324,0.21415374188776945,0.08020172077810775,Up
61,ABCD3,0.019076926285129338,0.002394588761391609,0.02702041520439557,0.03046078341561301,Up
62,ABCD4,0.036824280131073334,0.0058757331922372,0.05065502696045899,0.020064270915403488,Up
63,ABCE1,0.022481505456093124,0.0021621085823678612,0.02876766049341685,0.01560765684092901,Up
64,ABCF1---Cluster1,0.024623438609352385,0.0035219043086714297,0.02902076063938365,0.011977022243825141,Up
65,ABCF2,0.010189594566445559,0.0008265630073311218,0.015116190156535257,0.004719614066301781,Up
66,ABCF3,0.014932029860640137,0.0013970659789131609,0.029358879989939336,0.04392034219032012,Up
67,ABCG1,0.9535594032260613,0.012660849573384493,0.9022299359633716,0.05731127959916028,Down
68,ABCG4---Cluster1,0.8379929860978584,0.02253187815925216,0.6860125398130174,0.18211212712217786,Down
69,ABCG4---Cluster2,0.00773805034331135,0.0012191588606622096,0.011511527449282364,0.002603997227303818,Up
70,ABCG5,0.9359877003927866,0.011490066744546005,0.9107033948961611,0.06739463727963514,Down
71,ABCG8,0.923546385801338,0.01572103832323776,0.8930507394560773,0.05065824956343402,Down
72,ABHD1,0.017676370502442012,0.003049747633442366,0.0332242258968868,0.049114324980780825,Up
73,ABHD10---Cluster1,0.021970666211411624,0.004332344412703023,0.028918292157748857,0.013161058733031477,Up
74,ABHD10---Cluster2,0.017708569126209474,0.0017929309340670811,0.02533644591876689,0.017640892216248247,Up
75,ABHD11,0.004070005105785253,0.0009061904950031724,0.008164097442416189,0.003475675942736353,Up
76,ABHD12,0.0262332575638551,0.005540651247396538,0.04707344421765594,0.016294875612622408,Up
77,ABHD12B,0.8191207360715316,0.08886259845650894,0.7719235512494118,0.13734395886927994,Down
78,ABHD14B,0.7737091215005346,0.029513274156524806,0.5493570316488237,0.1996965087599056,Down
79,ABHD2---Cluster1,0.01386352006113465,0.001921553052866764,0.02462142814889044,0.02345869467872286,Up
80,ABHD2---Cluster2,0.05602644881997878,0.01747995418391831,0.06796782555466037,0.04362913122129738,Up
81,ABHD4---Cluster1,0.018127957215719886,0.0014075865336126336,0.02142601581970531,0.004763009705084188,Up
82,ABHD5---Cluster1,0.0070892276034104735,0.0005140061908605882,0.010042266016025307,0.0043483396899158385,Up
83,ABHD5---Cluster2,0.018593878533171064,0.006881746639423011,0.019221834038781523,0.00877442380671703,Up
84,ABHD6,0.007201681458520843,0.0011918761426156204,0.010534791691840444,0.00746482116275319,Up
85,ABHD8---Cluster1,0.12035667090331,0.022484573897862875,0.15842223335722105,0.16534883698210429,Up
86,ABHD8---Cluster2,0.010377384516590628,0.002155792867588626,0.01622255371466587,0.023207339806943037,Up
87,ABI1---Cluster1,0.008052280159405584,0.0018162815128706718,0.012196436202773359,0.004134757832507613,Up
88,ABI1---Cluster2,0.021816151358620462,0.0022623060207630497,0.02538454316531681,0.011737055589699726,Up
89,ABI2---Cluster1,0.009242963637945445,0.0014066228886183128,0.015146132743382069,0.006216325425685457,Up
90,ABI2---Cluster2,0.007200149919127558,0.0005949418197151807,0.011530775644117251,0.0032953215141378576,Up
91,ABI3---Cluster1,0.8879210354845237,0.011156866528002029,0.7853252341325441,0.13492825935712824,Down
92,ABI3---Cluster2,0.8348589836013923,0.026436953390913842,0.8169628711870198,0.10423662352373632,Down
93,ABL1---Cluster1,0.0494111623029297,0.009889530940919008,0.06640906742775952,0.026342849353114563,Up
94,ABL2---Cluster1,0.021593212215333474,0.0032496500567800075,0.02763381091112829,0.008983620392932936,Up
95,ABL2---Cluster2,0.3334887205909921,0.056639290323196964,0.3642600942913359,0.18313633977771104,Up
96,ABLIM1,0.8916539736350465,0.1230327435009238,0.8794643368298659,0.10155022495539293,Down
97,ABLIM3,0.02463446049214705,0.01088426801855414,0.09828482967511673,0.18596277641151987,Up
98,ABO,0.011680880211520956,0.002251000891005868,0.046530878441207284,0.09707439448952604,Up
99,ABP1,0.6880720740602755,0.07058458626135691,0.33403773874571463,0.2445615315560413,Down
100,ABR,0.014884528760013853,0.003080952694690421,0.02117988208199073,0.014332030729676787,Up
101,ABRA---Cluster1,0.8574609517851985,0.04789278334772069,0.8023148507613993,0.13855750784356302,Down
102,ABRA---Cluster2,0.9870652951898506,0.0011653744511991812,0.9783881064169412,0.023989522458598426,Down
103,ABT1---Cluster1,0.01354416659804535,0.0012454510309556335,0.022167416164910025,0.0098975570603509,Up
104,ABT1---Cluster2,0.0200039191358753,0.001833847696793913,0.023117628935380087,0.008436387224872216,Up
105,ABTB1---Cluster1,0.297872282754005,0.08592614200575202,0.14069879526150478,0.09263137592757306,Down
106,ABTB1---Cluster2,0.05637619501480505,0.022304278792544582,0.035327552842840865,0.03943079595088026,Down
107,ABTB2---Cluster1,0.03358413458847155,0.017859424413884717,0.02476708124689336,0.01735212180121906,Down
108,ABTB2---Cluster2,0.006446197243547738,0.001375784044758341,0.009782901508689304,0.005145311663335342,Up
109,ACAA1,0.015876935803755876,0.0019553780266338182,0.02475205216937956,0.03536959348535597,Up
110,ACAA2,0.02484612774063855,0.014145257256944797,0.04063468892989607,0.08141469604413168,Up
111,ACAD10---Cluster1,0.007995516761158778,0.0007343768014185197,0.013751961173605384,0.0057601191153350325,Up
112,ACAD11,0.031472765834883835,0.004348750386598002,0.031775506182819616,0.014676740278229803,Up
113,ACAD9---Cluster1,0.009764471198979005,0.0005233934103020415,0.012648804798091724,0.0037468498521666858,Up
114,ACAD9---Cluster2,0.008383600132370375,0.00138795953766515,0.01558338766231479,0.0053060543386948145,Up
115,ACADL---Cluster1,0.028861206679643536,0.005659950834708605,0.044785106986521495,0.04302921841203648,Up
116,ACADL---Cluster2,0.012388256109778648,0.006758028621800579,0.02436057511819361,0.037944118793772005,Up
117,ACADM,0.0063853658723189545,0.0007096936601441624,0.00876877280791589,0.0035364847171294907,Up
118,ACADS---Cluster1,0.017278617351305276,0.009500640172911669,0.03466894445584109,0.04537724989213024,Up
119,ACADVL---Cluster1,0.7032713822879844,0.027826502391640324,0.7170566658218253,0.14368567207849248,Up
120,ACAN,0.016594166004548074,0.0027252012335046787,0.035160845562543806,0.057706448445518886,Up
121,ACAP1,0.7581819383361664,0.041817792533979166,0.7329097267239801,0.10195761519636468,Down
122,ACAP2---Cluster1,0.006898989881152161,0.0010127752596731604,0.012043024407092704,0.0045057415892389005,Up
123,ACAP2---Cluster2,0.17699037379133725,0.03319586245729758,0.13107835366901324,0.116182081836178,Down
124,ACAP3---Cluster1,0.9689054907098059,0.013502975103340984,0.9103447805358694,0.13007963615902612,Down
125,ACAT2---Cluster1,0.007384111036619901,0.002430029749901811,0.010363465039700178,0.009164387103930005,Up
126,ACAT2---Cluster2,0.3487538260747881,0.10642797866164301,0.4103060171607766,0.12575431682126492,Up
127,ACBD3---Cluster1,0.012326978773447777,0.0017907568828934165,0.026289143278337198,0.01817252312488395,Up
128,ACBD3---Cluster2,0.026949214759261687,0.0037564089291772435,0.045460668846611284,0.014748626366401285,Up
129,ACBD5---Cluster1,0.0063969289477026885,0.0006606108553790429,0.009098118122161106,0.002786575583718876,Up
130,ACBD5---Cluster2,0.02562990127626608,0.0023128660419688358,0.0349251677463114,0.029780200361508337,Up
131,ACBD6---Cluster1,0.0135044978745664,0.0013789252225337586,0.017969526841536326,0.016034666893431485,Up
132,ACCN2---Cluster1,0.011707076985533787,0.0014556908636067626,0.021572388506053176,0.020881901594948408,Up
133,ACCN2---Cluster2,0.09407188452354807,0.030362827248272762,0.09685674058536826,0.047871024670003454,Up
134,ACCN3,0.8624243547276469,0.01690506772276131,0.7644163781866383,0.21091795676544195,Down
135,ACCN4---Cluster1,0.01762374736914355,0.0021750294629553717,0.03047792746011525,0.045433056261955096,Up
136,ACCS---Cluster1,0.010027441650842713,0.0006539027773542162,0.02920689640395487,0.0451071020222296,Up
137,ACCS---Cluster2,0.02462607638425329,0.007415954508125679,0.04973626703268274,0.030104278914382342,Up
138,ACE,0.022627109701818544,0.02545778333394249,0.025725199476831453,0.05541858675603435,Up
139,ACE2,0.8170224740360894,0.030823059088141588,0.7533563809441305,0.13338489114900207,Down
140,ACER1---Cluster1,0.874443264107586,0.017841659935594282,0.5880343206949975,0.21701784564569584,Down
141,ACER3,0.0044102724705070324,0.0006596653356616398,0.009712935403277957,0.005152786654410933,Up
142,ACHE---Cluster1,0.0139811450446185,0.002591082030341542,0.02278832398349721,0.030543120622251438,Up
143,ACHE---Cluster2,0.006090762108749918,0.0007711417541475975,0.011072236569014371,0.010112211028082012,Up
144,ACIN1,0.016654454458841676,0.0016253995530967306,0.01806860780576051,0.008311052044303309,Up
145,ACLY---Cluster1,0.0077829814764403486,0.00105733221119534,0.010896143792737371,0.0023587073878498853,Up
146,ACLY---Cluster2,0.02449866466757095,0.004902808423289807,0.033394658106948916,0.017973479740525784,Up
147,ACMSD,0.6519674843743053,0.11252675685208592,0.5591616828354339,0.2278028586186153,Down
148,ACN9---Cluster1,0.015361707825976276,0.0013487251038019606,0.02089473540879826,0.015218639673632937,Up
149,ACO1---Cluster1,0.017750863356867562,0.004016022061747979,0.02082421331795873,0.011951427930093742,Up
150,ACO1---Cluster2,0.015028285206926225,0.000855622607844354,0.02125789034907134,0.010796993321643631,Up
151,ACO2---Cluster1,0.0235483744284209,0.004257442898427148,0.028228851239696786,0.012468050822565684,Up
152,ACO2---Cluster2,0.03905727309790427,0.00371413841056879,0.059259063809929714,0.012112657676141702,Up
153,ACOT11---Cluster1,0.03553462981258888,0.010457387311587846,0.3813639247316179,0.2394102738694847,Up
154,ACOT11---Cluster2,0.9892808398114185,0.0023670719587748717,0.9758187860149268,0.032659856435550354,Down
155,ACOT13,0.009266810482479513,0.0007136345246028588,0.014619500318772162,0.01640442986947369,Up
156,ACOT2,0.513020539808295,0.05391790216259009,0.23214975547736044,0.15636856748296507,Down
157,ACOT4,0.021963439083386087,0.006814932103796725,0.054247942861311634,0.08748893210651662,Up
158,ACOT7---Cluster1,0.009577023547218807,0.0010742358214822175,0.017984106434246437,0.01222455710230227,Up
159,ACOT7---Cluster2,0.06638357245261464,0.010351926413017937,0.0557386609374457,0.019455585260272374,Down
160,ACOX1---Cluster1,0.006477952401892648,0.00039343903564468863,0.01113602717129672,0.0051879225475821465,Up
161,ACOX1---Cluster2,0.022480317671914912,0.005412596372299038,0.028808010484805868,0.02041015734521211,Up
162,ACOX3---Cluster1,0.00754919415300808,0.0010440664338035904,0.011651955256059016,0.004650013730614803,Up
163,ACOX3---Cluster2,0.0142434155041796,0.002707276644298268,0.019965715274028645,0.005123131832957276,Up
164,ACOXL---Cluster1,0.9194648023083738,0.029483130289605006,0.8652653642688801,0.06459153699019866,Down
165,ACP1---Cluster1,0.01028312538690252,0.001054538992892295,0.01434885923430954,0.007745929684518721,Up
166,ACP5---Cluster1,0.8358513515595967,0.013500324193902177,0.7975779616498498,0.0378929305657516,Down
167,ACP5---Cluster2,0.8891507578258482,0.03868584766306811,0.8572266667752749,0.08834779760013736,Down
168,ACPL2,0.011311130664169632,0.0027734172714401076,0.0148704549945937,0.019069893436578,Up
169,ACPT,0.9726612435010112,0.007457020442080519,0.9391072743438842,0.07127126058719979,Down
170,ACR---Cluster1,0.8715943817144385,0.06917601071529203,0.8475623586351472,0.0937849868596202,Down
171,ACRBP,0.7248156194771165,0.07220236211457227,0.4337508174667783,0.3276133439515093,Down
172,ACSBG1---Cluster1,0.9420823139029736,0.008831810479785792,0.8773290862845183,0.08994791964653065,Down
173,ACSBG2,0.8481901299297051,0.03612885755609181,0.3193125868502633,0.2481196498069819,Down
174,ACSF2---Cluster1,0.0064237766060872845,0.000432865191918878,0.015336579339133672,0.019335426745298524,Up
175,ACSF2---Cluster2,0.15712250158911584,0.12747794335967855,0.407618153145772,0.3473557494939481,Up
176,ACSF2---Cluster3,0.34289430663555864,0.058455787258481474,0.1869985073277263,0.1465242975748745,Down
177,ACSF3,0.9625550637536016,0.006804240367791718,0.9024345594678129,0.10958900029071117,Down
178,ACSL1,0.020689243804165862,0.004668673784194024,0.03413813302012725,0.020463334459908455,Up
179,ACSL3---Cluster1,0.007040464684549117,0.0012280470674681466,0.012980825772561141,0.011884729926035596,Up
180,ACSL3---Cluster2,0.007192229942727986,0.0006473489061652421,0.01369350222331581,0.005898242969187425,Up
181,ACSL4---Cluster1,0.6638711006869591,0.02696421624030721,0.3594233360791309,0.1726958137992307,Down
182,ACSL5,0.9487043675741594,0.010541373049356892,0.9304985575851557,0.04038329827397711,Down
183,ACSL6---Cluster1,0.17009782997008388,0.03558158747961625,0.4781211385520444,0.1954801490677396,Up
184,ACSL6---Cluster2,0.012448221518245045,0.00311055727263768,0.022474045670261542,0.03620492924871055,Up
185,ACSM1,0.9657633676485952,0.005084895311115797,0.9472335997410306,0.022355287304158745,Down
186,ACSM3,0.07323881970688571,0.033733431596421094,0.09034592287540627,0.1125392339457054,Up
187,ACSM5---Cluster1,0.5557983209501889,0.013745266265000592,0.4796731637494862,0.14448983512769945,Down
188,ACSS1,0.0272024130947026,0.010603682314913295,0.1455363185323318,0.17086309723458987,Up
189,ACSS3---Cluster1,0.03638740447034476,0.010303848830042676,0.045711169409356586,0.05943607101909242,Up
190,ACTA1---Cluster1,0.04861322953097462,0.02586818024562235,0.2344278760275951,0.2407216353212865,Up
191,ACTA1---Cluster2,0.055037635382163656,0.011569800445824523,0.1254697951933708,0.1278395354258851,Up
192,ACTA2,0.6894543220528271,0.07614577659303859,0.8091248410840529,0.12353848990218665,Up
193,ACTB,0.009155487887411442,0.0011318551040060169,0.010776519959940492,0.0043812310493141935,Up
194,ACTC1---Cluster1,0.5826080361491032,0.09969367298769408,0.5952474268322244,0.22575915517532724,Up
195,ACTC1---Cluster2,0.026042108361047558,0.005847303172768973,0.030331158391223526,0.03901778305222114,Up
196,ACTG1,0.0140835601913167,0.002138750116289261,0.014794300768811754,0.0038443334900840256,Up
197,ACTG2,0.8566495437412698,0.037495108679250065,0.8730824465732174,0.07365813361250502,Up
198,ACTL6A---Cluster1,0.011453739441392954,0.0012759780511692176,0.017355218529988798,0.011406054973800744,Up
199,ACTL6A---Cluster2,0.01104696118730845,0.0010759867028306397,0.016357563925877356,0.0038500390790126736,Up
200,ACTL6B---Cluster1,0.034345234441707215,0.015953151734951418,0.09323217202072157,0.14870356330780574,Up
201,ACTL6B---Cluster2,0.6595475497352424,0.04916969556113353,0.3126457467204223,0.20814908300952584,Down
202,ACTL7A---Cluster1,0.9747602714387944,0.0074748730527992874,0.951643229629786,0.025864972294726125,Down
203,ACTL7A---Cluster2,0.985367119667998,0.0022529981833278997,0.974374167037634,0.007464380663050723,Down
204,ACTL7B,0.9949254047910074,0.0009481238909418489,0.9835511952615226,0.020115512616985142,Down
205,ACTL9,0.20167183755034174,0.03627444093198158,0.29810085345153114,0.19968791382114487,Up
206,ACTN1---Cluster1,0.009235881083217412,0.0010938888602673596,0.012084071604755036,0.005447464087761031,Up
207,ACTN1---Cluster2,0.006334347492075903,0.001152693303185999,0.010933111058532386,0.004582543190229507,Up
208,ACTN2---Cluster1,0.37964703789504795,0.043037129774194015,0.35819236443748365,0.2813284499628789,Down
209,ACTN2---Cluster2,0.11915582272097325,0.05366380302149179,0.14428220055569008,0.1624544839532179,Up
210,ACTN3---Cluster1,0.5506824505983783,0.04126021756730199,0.4487442993590453,0.1726838081021902,Down
211,ACTN3---Cluster2,0.0137861915897115,0.0010170445641309355,0.02067085088421732,0.02064045462943381,Up
212,ACTN4---Cluster1,0.020475619204549,0.004169416925543355,0.02690424771093841,0.006885243898279943,Up
213,ACTN4---Cluster2,0.027075603409106225,0.006425274731946228,0.026785888281353885,0.013461712497630049,Down
214,ACTR1A,0.0059203687772995655,0.0011125633962845462,0.010697676028344743,0.0093307126280758,Up
215,ACTR1B---Cluster1,0.0078049546853258345,0.000821724469801883,0.01227509807184006,0.00389568300620614,Up
216,ACTR1B---Cluster2,0.021008990689870687,0.004383342234479282,0.01876678309398415,0.011966125676639832,Down
217,ACTR2---Cluster1,0.008818986927784411,0.0013635592320074216,0.012702743390362328,0.004619967569384222,Up
218,ACTR2---Cluster2,0.032545279908239015,0.004578393345489925,0.04052426049980728,0.01962776342449,Up
219,ACTR3---Cluster1,0.03489487462211156,0.007114706115400426,0.045221996009829526,0.012648630376755787,Up
220,ACTR3---Cluster2,0.013828897936603076,0.002063141825154883,0.019191445436413,0.010348798932058062,Up
221,ACTR3B---Cluster1,0.01429848640147335,0.0019514284468364405,0.017369977632018883,0.00732206560823319,Up
222,ACTR3B---Cluster2,0.006420936774842208,0.003446548536359815,0.009402052100546092,0.002865164601364076,Up
223,ACTR5---Cluster1,0.021607132453746788,0.003924381951483748,0.03699069009362646,0.016782245452925736,Up
224,ACTR5---Cluster2,0.0039278943249299375,0.0007900592732934112,0.01125501060838716,0.00688527782972061,Up
225,ACTR6,0.005806109190966626,0.0010984241085987187,0.009977031574695584,0.004900191303185481,Up
226,ACTRT1,0.5470736960561592,0.0716822513107308,0.31721107074959665,0.24265591298418895,Down
227,ACTRT2,0.2274654918477725,0.026318779747789487,0.1514562042369188,0.11616729851778584,Down
228,ACVR1,0.3731062881010885,0.11300560320848925,0.39824263140346994,0.24329240451778905,Up
229,ACVR1B---Cluster1,0.008164280957018129,0.0007452355854774362,0.011668382790508105,0.0029565508423321377,Up
230,ACVR1B---Cluster2,0.03769630996705512,0.009611020588661772,0.046217117369117024,0.02453900924313402,Up
231,ACVR1C---Cluster1,0.06259282927952205,0.021696285677061115,0.02849339702816725,0.02690015316779772,Down
232,ACVR1C---Cluster2,0.02701691580846751,0.004394063047298478,0.0385057764509761,0.013844532308460463,Up
233,ACVR2A---Cluster1,0.012952250447059556,0.002301203052010082,0.017235838875227057,0.0033384124998855212,Up
234,ACVR2A---Cluster2,0.011137361360419209,0.0019162053259476203,0.01380619392983424,0.006325501747380454,Up
235,ACVRL1,0.7561817126857737,0.04144285148893052,0.5313055846179082,0.20827560592164548,Down
236,ACY1,0.020277875181205926,0.027003133174332027,0.037769680661473536,0.04115381029417865,Up
237,ACY3,0.2359246372972708,0.05397179676122051,0.16459292637344458,0.13852792280749968,Down
238,ACYP1,0.025544271715016442,0.004346546914783517,0.037941224060715616,0.01782912030194296,Up
239,ACYP2,0.028065995863481626,0.003454201333696613,0.04407331212349203,0.019886588146082396,Up
240,ADAD2---Cluster1,0.9598597012701792,0.00561554788847867,0.9328161611890764,0.052671713769369584,Down
241,ADAL---Cluster1,0.013780148838483813,0.0024464751132355802,0.02067283247782584,0.02454329864774251,Up
242,ADAM10---Cluster1,0.014390731384566613,0.001730762837314317,0.017977797932003346,0.007823108785983829,Up
243,ADAM11---Cluster1,0.04332658538097915,0.008667649692381435,0.045130089195293085,0.021647822761706417,Up
244,ADAM11---Cluster2,0.300749463376741,0.08374649655124464,0.32785956835523056,0.1701663253580349,Up
245,ADAM12---Cluster1,0.10047094346852056,0.03543737501758358,0.11930664389712772,0.14369709133540912,Up
246,ADAM15---Cluster1,0.011860282571091913,0.002300111437757173,0.015880292363865782,0.008446998757803774,Up
247,ADAM15---Cluster2,0.0062635782601651495,0.0013489972252333086,0.010872091167452308,0.00532312243484425,Up
248,ADAM17---Cluster1,0.059952450538552714,0.01050923765642422,0.06946659699176212,0.03197664916501145,Up
249,ADAM18,0.8167624837803554,0.013861196545410254,0.7609156197033486,0.11294672186894215,Down
250,ADAM19,0.01489889363428865,0.0017859930077408707,0.022521307888069882,0.00596404708976646,Up
251,ADAM2---Cluster1,0.9317683453759212,0.00938826465753433,0.8623041645144758,0.08341641287510745,Down
252,ADAM22---Cluster1,0.04444564341904601,0.007911476400312013,0.06342049970331541,0.030362969654321486,Up
253,ADAM22---Cluster2,0.016157087914110864,0.003423452379210707,0.027116245404425775,0.013749346747201355,Up
254,ADAM23---Cluster1,0.017380541292421413,0.0011984432085933726,0.025192799925137226,0.026876676792165627,Up
255,ADAM29---Cluster1,0.829607438580313,0.037499617678771566,0.658655341592806,0.2150660608729704,Down
256,ADAM30---Cluster1,0.626948499673945,0.04713583501605015,0.5769918537964406,0.2418648852555452,Down
257,ADAM30---Cluster2,0.9114891241339328,0.013773407407456004,0.8896436090133283,0.031456472741103136,Down
258,ADAM33---Cluster1,0.020333976504001462,0.0015839636050903984,0.023636167591792056,0.01481440494907267,Up
259,ADAM33---Cluster2,0.5782145575895121,0.06475767260329628,0.6133835693774341,0.1832464546553292,Up
260,ADAM7,0.7193590857811422,0.11061253910960232,0.3940934264764547,0.1543494979120759,Down
261,ADAM8,0.012885246680704556,0.0028604774010594085,0.033728057091321484,0.0735688696094672,Up
262,ADAMDEC1---Cluster1,0.8986176550551594,0.04525343584370595,0.774304313302655,0.09523401443235274,Down
263,ADAMTS1---Cluster1,0.009102592895224084,0.0008961258647029207,0.013369420900207356,0.004754997248547842,Up
264,ADAMTS1---Cluster2,0.019964111851179377,0.0033240125713617052,0.03371291746852391,0.0436629736982606,Up
265,ADAMTS10,0.04383948449838403,0.00741627573583867,0.0518891157218138,0.012167918507565838,Up
266,ADAMTS13---Cluster1,0.8028239670519495,0.03689448928143573,0.7974953482434074,0.11709698555446993,Down
267,ADAMTS13---Cluster2,0.6232746607831904,0.0377511462308953,0.5222670743159513,0.05779849557785905,Down
268,ADAMTS14---Cluster1,0.016855577538780586,0.007362258459321481,0.02640168764999275,0.029558165247461743,Up
269,ADAMTS14---Cluster2,0.5100488789909363,0.055376713896264695,0.43671813185140107,0.16006241194235152,Down
270,ADAMTS15---Cluster1,0.017060656954382726,0.0021594998959294518,0.033683822651567136,0.01573959803266735,Up
271,ADAMTS15---Cluster2,0.010938281661606321,0.0007111577177367094,0.017022855217194457,0.005986191159367823,Up
272,ADAMTS17---Cluster1,0.011268261258659387,0.0017618001431054641,0.01992348987711697,0.022293412968399227,Up
273,ADAMTS17---Cluster2,0.3345372189789859,0.05392601652563342,0.1649036643914413,0.08294262035667534,Down
274,ADAMTS18---Cluster1,0.01078494708161648,0.0030807671870058265,0.030603478720362943,0.0639507220543978,Up
275,ADAMTS18---Cluster2,0.2113264747155784,0.04373503769149517,0.16871423508028605,0.12921309033430992,Down
276,ADAMTS19---Cluster1,0.03458692282741805,0.005854348756464558,0.06330927754215858,0.08625151388351887,Up
277,ADAMTS19---Cluster2,0.009646375464049551,0.0010763878528652062,0.020743103653849317,0.03773588082167358,Up
278,ADAMTS2,0.012982537259940427,0.0027430698212906205,0.018529212176440383,0.021657347572772996,Up
279,ADAMTS3---Cluster1,0.01643649280350025,0.0018348252251378114,0.020569807610536436,0.0073442263896361425,Up
280,ADAMTS5,0.00756943816397732,0.0013506258633997235,0.01507591845188269,0.00847103250643372,Up
281,ADAMTS6---Cluster1,0.03316834694633281,0.005929607029012529,0.05628565673686629,0.03359848378489472,Up
282,ADAMTS8---Cluster1,0.5389708354465551,0.036039951229409985,0.5677810128649577,0.1827391867207359,Up
283,ADAMTS9---Cluster1,0.017700705500235253,0.00233249513274754,0.021417179370336385,0.010219775483033029,Up
284,ADAMTS9---Cluster2,0.010279011402532809,0.0020135163002908785,0.013648430404874116,0.0028041481217381944,Up
285,ADAMTSL1---Cluster1,0.04119080998738117,0.0071078834932652435,0.08275284255601195,0.07796950400372328,Up
286,ADAMTSL2---Cluster1,0.02928487869961668,0.005138731862095814,0.0324722122457386,0.01840412413317768,Up
287,ADAMTSL2---Cluster2,0.00805845407049118,0.000633968215909272,0.016544389740807356,0.01952014657653824,Up
288,ADAMTSL3,0.032999631199336375,0.006994474004340618,0.08575919576807868,0.15273892096770328,Up
289,ADAMTSL4,0.06533985002765016,0.0089699858363115,0.0349591146203472,0.034702784958519514,Down
290,ADAMTSL5---Cluster1,0.4130387729743184,0.061404266449904085,0.2746705180716135,0.19995157387865675,Down
291,ADAMTSL5---Cluster2,0.02582485835608029,0.0036083929140043095,0.04253778004288673,0.028086463355347795,Up
292,ADAP1---Cluster1,0.7924640929918704,0.01892646250644424,0.6438761025122959,0.16263915945711285,Down
293,ADAP2,0.021650052358176387,0.0018366501858144578,0.031018975775060145,0.02817257448791245,Up
294,ADAR,0.025863311128587002,0.007798162244901935,0.02916210531903205,0.046897263347900016,Up
295,ADARB1---Cluster1,0.012441535537554008,0.0030744323865147393,0.018271656631530502,0.010049011101408902,Up
296,ADARB1---Cluster2,0.432996467032822,0.04629219695780167,0.4014154762197566,0.09968164544041412,Down
297,ADARB2---Cluster1,0.01620310290977295,0.0017680813492641871,0.033310845852130656,0.05004678509039805,Up
298,ADAT1---Cluster1,0.015065348204716226,0.001560571771543241,0.02299506762754795,0.007964753029979458,Up
