,gene,mean,SD
9050,MGC29506---Cluster2,0.918574278971704,0.040033600230494994
12261,RB1---Cluster5,0.9185622844254516,0.029605096905545768
16530,ZBTB40---Cluster2,0.9185466966599386,0.09471176402564001
2073,C3orf45---Cluster2,0.9184727820512548,0.042850967387240826
1625,C12orf51,0.9183248600679116,0.05575769779769283
6022,GJA3---Cluster1,0.9181757631197064,0.093617049017671
14671,TAS2R50,0.9181169890329064,0.04070333846736414
7181,IGSF10---Cluster1,0.9179417353049516,0.027241488504503773
10425,OSBPL5---Cluster3,0.9179162692972408,0.0424110738656736
8914,MDP1---Cluster2,0.9178928734776926,0.02232307348950981
16265,WBP2NL---Cluster2,0.9178279488267465,0.09620640121156702
10445,OSTCL---Cluster1,0.9175230591846292,0.041371331962387764
11473,PPP1CA---Cluster1,0.9174932293812332,0.04075375682626161
10,AADAC,0.917470127503244,0.05965110116237229
13077,SDAD1,0.9171182025505594,0.04745011226550995
2446,CARD9---Cluster2,0.9170321044748088,0.033884932216576694
5322,FBP2---Cluster2,0.9170244122928176,0.08223370379972407
8959,MEG3---Cluster1,0.9170082850106704,0.12015700711074866
5620,FOXE3---Cluster2,0.9169125407165644,0.04660451640582328
2468,CASP3---Cluster1,0.9168855976442514,0.029045824387455926
14966,TIGD7---Cluster1,0.9167394810402092,0.049865587832906
3200,CILP---Cluster2,0.916574465874334,0.05981348140508471
13409,SHROOM1,0.91651903918496,0.05362803359132074
2635,CCDC87---Cluster3,0.9165023337429876,0.06659585918787765
5244,FAM71D,0.9163738173164632,0.059105779399995034
15440,TPM1,0.9163086354117808,0.08007344315709206
10528,PABPN1,0.9162486674393956,0.04139324392288863
2808,CD6---Cluster1,0.916194374447364,0.05157458582836165
4995,EXD2---Cluster1,0.9160833333664072,0.06404718627066586
16783,ZNF329---Cluster2,0.9158489519202916,0.03400938959567118
3693,CSNK1G2---Cluster2,0.9158051849828204,0.02590682570146751
3190,CIAPIN1,0.91577169418945,0.04395736713784759
11158,PLA2G12B---Cluster1,0.9155743132044338,0.07449867525248485
2591,CCDC55---Cluster1,0.9155633756462184,0.07194447075988611
5795,GABRP---Cluster1,0.9155479341856372,0.050235880473950514
11409,POU6F2---Cluster2,0.9155444752114228,0.0525973541219846
4898,ERAP2,0.915538189119606,0.0296492709083668
6481,GTPBP5,0.9154181217025308,0.053189029587013166
7258,IL2RB,0.9153736399837956,0.07948784073893847
16333,WDR82,0.9153173487110526,0.0452519493308427
16239,VTI1B---Cluster2,0.9151962371819048,0.07053125902940499
3175,CHST3---Cluster1,0.9151240932995802,0.06391502973644653
11277,PNLDC1---Cluster1,0.9150472433498216,0.07415663415015934
1079,ATP2B1---Cluster1,0.9150419768784716,0.036615664748595324
9755,NCRNA00175---Cluster1,0.9148791147083768,0.06286967425480429
624,ANK3---Cluster1,0.9148725732859128,0.07732278983474504
10615,PARP12,0.9148024884405545,0.10429837655192883
15039,TM4SF20,0.9147848448053796,0.03946926424300273
13013,SCARF1,0.9146841577465084,0.03177178210507088
31,ABCA4,0.9145138566864266,0.055873917182675134
16526,ZBTB32---Cluster1,0.9143393602928718,0.07013309496018551
11130,PIWIL2---Cluster2,0.9143077898314621,0.033814514679540164
12236,RASL12---Cluster1,0.9142928869422636,0.06817871392161358
10186,NSUN3---Cluster1,0.9141285170269392,0.05781941344521761
16888,ZNF558---Cluster1,0.914094061630382,0.021986729839938383
8002,KRBA2,0.9139142434757777,0.028935929231835886
7078,ICMT---Cluster1,0.9138752326540478,0.11488403724179455
16499,YY2---Cluster1,0.9138201787196316,0.08399875640696998
3909,CYP3A7,0.9137963266133168,0.06878836519210269
5369,FBXW12---Cluster1,0.9137664641567016,0.034836976864246715
13150,SEMA4D,0.9135599605905156,0.015551940367802466
17038,ZP2---Cluster1,0.913507975932318,0.06816753993397101
10368,OPRL1,0.913266731924116,0.04271070962121803
10386,OR2C1,0.913193616185914,0.09049144719092814
7649,KCNJ14---Cluster1,0.9131751820835464,0.06125302636865545
6737,HIST1H2BA,0.9128812639617072,0.055265100789148036
12346,RCAN2,0.9128730354545592,0.05619924677731252
1582,C11orf41,0.9128720729756772,0.050527572935822405
16062,USP29,0.9128653147378728,0.10435673249949504
10007,NLRP7---Cluster1,0.9128032989806071,0.07928260543351905
15689,TSSK2,0.9126858445831536,0.05952659415131423
552,ALPK1,0.9125782004449602,0.05344028372889355
13215,SERPINA13,0.9125216982772804,0.049028063376476014
1080,ATP2B2,0.9123721223606822,0.12501855957700328
17060,ZSCAN5A,0.9121202771066668,0.05190988330268518
9604,MYO1E---Cluster2,0.9118033703245036,0.028555517561862486
40,ABCB11---Cluster2,0.9118006537938392,0.052796062116548914
3469,COLEC10---Cluster1,0.9114650234480568,0.09268118750132204
14871,TFF3,0.911452176585282,0.0842032848660982
5656,FOXRED1---Cluster2,0.911446697158908,0.0737593147153958
5422,FFAR1---Cluster1,0.91103468632497,0.10054639343845824
1434,BPESC1---Cluster1,0.9107744641392762,0.07994476952585708
70,ABCG5,0.9107033948961611,0.06739463727963514
2820,CD79B---Cluster2,0.9106662510167736,0.027470835836381845
14726,TBX10---Cluster1,0.9105901447352543,0.08592284537044201
8854,MBTD1---Cluster1,0.9105507330822808,0.046780315039483385
1081,ATP2B3---Cluster1,0.910394214161693,0.10052352222605372
12471,RGS14---Cluster2,0.9103752369078436,0.06646826396724695
124,ACAP3---Cluster1,0.9103447805358694,0.13007963615902612
13029,SCGB1A1,0.9102693754362942,0.0398975281283028
7243,IL20---Cluster1,0.910245062509521,0.10142981292239152
9487,MTOR---Cluster1,0.9099772156729854,0.034161288694963536
777,APOM,0.9098990973586788,0.0377815062355768
9587,MYLPF---Cluster1,0.9098454501027328,0.0533651512433162
1637,C12orf76,0.9098009429520334,0.0655930153006326
13662,SLC2A2---Cluster2,0.9097784101789844,0.06408536553055515
4358,DNASE2B,0.9095925409992688,0.0647114236107587
13562,SLC22A18---Cluster1,0.9095544352433408,0.0721947312698806
927,ARPP19---Cluster2,0.9095354227057832,0.07660669236105072
6672,HGFAC---Cluster1,0.9094468610514741,0.0529853128789604
1571,C10orf95---Cluster1,0.9093108045674074,0.060298927537558875
1583,C11orf42,0.90926575503517,0.07929619930605174
12147,RAET1E,0.909245187424704,0.05118261521851802
14122,SP2---Cluster1,0.9092040670819737,0.04054199362506201
14098,SOX10---Cluster1,0.9089105735748024,0.046486198453066334
596,AMPD3---Cluster1,0.9088034661484424,0.06349565905900577
9901,NFE2,0.9087061133636984,0.05538627380002935
6135,GNAT1,0.9085728122200328,0.04323145431760903
8999,METTL8,0.9085190144112448,0.02768050292612644
11360,POLR3K---Cluster1,0.9084771478864448,0.09449836769275256
755,APOA1---Cluster1,0.9084752241725564,0.07329896771069555
5972,GFRA2,0.9083324058194004,0.08455567790994066
5128,FAM131A---Cluster1,0.9078699534613888,0.045025884524443886
3827,CXCR5---Cluster1,0.907830063328404,0.07655219970212856
15885,UBE2U---Cluster1,0.9078135865035089,0.06993493656991971
11129,PIWIL2---Cluster1,0.907750372296224,0.10053580392537056
2120,C5orf23---Cluster1,0.9073897690154914,0.07204904963361004
9849,NEK10,0.9073660775866772,0.08389647880380556
6216,GPD1---Cluster2,0.9073423231281628,0.02828595596314175
11080,PIK3CB---Cluster1,0.9072714372410666,0.03699909831012629
6635,HECW1---Cluster1,0.9071993979647678,0.09772144110092022
8248,LHB---Cluster1,0.9071965744524112,0.03512347148241442
2977,CDYL,0.9066761439620964,0.09256956469599838
5274,FAM9A---Cluster1,0.9063981698722507,0.05319183071641608
1457,BRDT---Cluster1,0.9063806884202682,0.0606348854053343
11608,PRH2---Cluster1,0.9063529599474456,0.058489629631888175
2783,CD36,0.9062197582691603,0.1225538510459498
4893,EPS8L3---Cluster1,0.9061482104600737,0.06594321326293001
11076,PIK3C2B---Cluster2,0.9060455799730318,0.03498093340321543
4433,DQX1,0.9059701497901956,0.09383697593839678
16075,USP54---Cluster1,0.9058901539461404,0.06713604516685455
14552,SYCP2,0.9058146649720366,0.07333246294705971
16538,ZBTB7B,0.9056342769918077,0.03482972636438142
3104,CHFR---Cluster2,0.9055932026977545,0.06651614451609641
6728,HIST1H2AA,0.90548154915766,0.1300388225209621
13969,SNAPC4---Cluster1,0.9054699597309812,0.06173911824291985
4900,ERAS---Cluster2,0.9054546950349204,0.05130992897624671
16337,WDR88,0.9054283568502218,0.05021650287001099
12994,SBSN---Cluster2,0.905364961410292,0.06731594008088085
9181,MMAA,0.9052848929590664,0.05401776411625856
5037,F12---Cluster1,0.9052280919343872,0.07316081866321604
2674,CCL28---Cluster1,0.9052201731269222,0.06823472738622613
10654,PC---Cluster1,0.9052197729934066,0.11795317434282103
11653,PRKD3,0.9049691934382886,0.05163586232581907
2687,CCND1---Cluster2,0.9049607540310172,0.10215096687798368
2668,CCL22,0.9049183439205746,0.08091342277292149
12989,SBF1---Cluster2,0.90487307896157,0.07613528565845971
3950,DAK---Cluster2,0.9048404549427824,0.16347276072189065
8518,LRRC39,0.9047485975736472,0.057386442438220366
4187,DHX32,0.9047100713924278,0.0613964480064697
3199,CILP---Cluster1,0.9044038806000528,0.06426708128011131
1579,C11orf2---Cluster2,0.9042322953888812,0.12085271253927148
4639,EGFL7,0.9042016737879072,0.06786814544354107
8988,METAP1,0.9041377254386642,0.033853562051785316
15174,TMEM186---Cluster1,0.9037111186294359,0.07009117430067534
15762,TUBB1,0.9035967340556984,0.06791422874459273
6057,GLIS2---Cluster1,0.9033995371948961,0.03895868881338696
11735,PRR22---Cluster2,0.9033686041559604,0.055822667059078485
4636,EGF---Cluster2,0.9032305125613764,0.08902051093913617
10938,PGBD5,0.9032005906309772,0.12752479375697026
3110,CHFR---Cluster8,0.903086795163558,0.03247314872541004
15784,TULP1---Cluster2,0.9030610924976976,0.019327015902832367
3713,CST8,0.9029865046720456,0.08651380243531641
13718,SLC37A1---Cluster1,0.9029678843755088,0.06843958714336347
6931,HPR---Cluster2,0.9029115529184696,0.059906386001352875
8422,LOR,0.9027432974717178,0.13851798262947018
12884,RUFY3---Cluster2,0.9027377257836278,0.06075975423930625
3275,CLEC2D---Cluster2,0.9026988201964442,0.04313861192705766
6882,HOXB1---Cluster1,0.9025124597430466,0.05553659097763513
643,ANKRD23,0.9024899924550888,0.02985267207696875
177,ACSF3,0.9024345594678129,0.10958900029071117
732,APBB3---Cluster2,0.9023891073613498,0.106928490791091
8963,MEGF8---Cluster1,0.9022988192614172,0.018654449038973876
67,ABCG1,0.9022299359633716,0.05731127959916028
9577,MYL4,0.902212968063942,0.07663283334763947
10435,OSGIN1,0.9020825965232668,0.06987521934496524
16368,WISP3---Cluster2,0.9020685230275768,0.029594727319866745
11690,PROKR1---Cluster2,0.901974678618178,0.08339316048862931
10779,PDE6H---Cluster1,0.9016934237215588,0.07484319450557594
8025,KRT20---Cluster2,0.9015502102470926,0.09070505558450648
16034,UROC1,0.9015379021028536,0.06641304684557311
5635,FOXN1---Cluster1,0.90149466078254,0.07116721325639798
9613,MYO7A---Cluster2,0.9014344165855904,0.03867065823946059
16677,ZNF131,0.9012219690881432,0.07912883186271939
10939,PGC,0.90082934874809,0.06524460084592006
8232,LGALS4,0.9007114668898009,0.0897776237915998
2065,C3orf32,0.9006403815422567,0.062202684512987765
14581,SYNPO2L---Cluster1,0.9004501586148632,0.04783068804438074
11854,PSTPIP1---Cluster1,0.9003195193444509,0.045460790946775985
4745,ELK4---Cluster2,0.9003105138376477,0.0438725183129762
2213,C7orf50,0.9002806694796271,0.028907487273858463
1518,BTNL8---Cluster1,0.9002714735718869,0.06917908630021123
1934,C20orf117,0.9002147785360912,0.04244891163066632
4379,DOCK1,0.9000343160176432,0.03806453980738432
14797,TDRD1,0.8999132091115539,0.08577720381913671
14960,TIAM2---Cluster1,0.8999097566626467,0.088975578425936
8586,LTK,0.8998066220900417,0.09035524832221382
2978,CEACAM1---Cluster1,0.8997870302061772,0.06284833705943807
10085,NPC1L1---Cluster1,0.899669739838192,0.043211902514178696
5857,GARNL3,0.8996165133868914,0.026864485223161386
7592,KCNA10,0.8995815892904866,0.1092087175753284
13253,SETD2,0.8994671143490804,0.03436111139598628
2439,CAPZB,0.8994528626092053,0.038500621961949394
6464,GTF2F2---Cluster2,0.89944641441505,0.04334341753927237
9275,MPHOSPH9,0.8994134566632451,0.05557313840531608
10993,PHF3,0.8993713816428545,0.035403366728275015
12873,RTN4IP1---Cluster3,0.8991912198218054,0.0593791803546436
5587,FNDC3B---Cluster2,0.8991903152158615,0.09738766014399332
11522,PPP2R2D---Cluster1,0.8990261015275461,0.05228674726889944
4500,DUSP21,0.8990216420467726,0.034039495712475144
7876,KIR3DL3,0.8989587097255038,0.08652699579209429
6711,HIPK2---Cluster2,0.8987365432701626,0.02762030211979493
1334,BEND7---Cluster1,0.8987227272747225,0.04876463202057416
16437,XPNPEP3---Cluster2,0.8986150789554488,0.05692662366239053
6323,GPRC5D,0.8985715525293753,0.1078695718301476
11385,POR,0.8985039670564378,0.06805186995722913
8623,LYSMD2---Cluster1,0.8983594297946241,0.1083628771153973
6390,GRK1---Cluster1,0.8983240018751654,0.08481772778251742
13644,SLC27A5---Cluster1,0.8983110659238738,0.03849898010758851
9596,MYO18B---Cluster2,0.898037758783702,0.08555326827037356
7977,KLK6---Cluster2,0.8978557801194035,0.044866959640162615
12650,RNPC3,0.8978528975540241,0.051096308534618565
2719,CCR10,0.8978368113265185,0.1103514034936802
8389,LOC388387---Cluster1,0.8977063626919327,0.056884649662752175
9629,MYOZ1,0.8975436783828887,0.10937207705812116
8051,KRT74,0.8974825351507975,0.052188794065258975
4463,DSG3---Cluster1,0.8974542067647335,0.04602948854948288
7151,IGDCC3---Cluster2,0.8972312664432288,0.09074072068882624
13493,SLC12A3,0.8971467222251045,0.08540315668582682
8062,KRT84---Cluster1,0.8970986216500304,0.06348490097790441
10130,NR1I2---Cluster1,0.8968166975368179,0.08455341331963168
14499,SUGT1P1---Cluster1,0.8967682955233623,0.025343119298073844
5884,GATAD2A,0.8967178377115638,0.04009934348939912
9412,MSMB,0.8967095119031391,0.13608043310335466
13236,SERPIND1,0.8964270869037896,0.04817330385080927
12111,RAB8A---Cluster1,0.8964185763718207,0.12221828750700756
4643,EGLN1---Cluster1,0.8964048409544662,0.0378037071228295
14664,TAS2R13,0.8962053894851455,0.07530021154772464
2565,CCDC17,0.8961237500445671,0.05236741706449093
1794,C19orf18---Cluster1,0.8960697014485435,0.11094604413484152
10499,P2RX3---Cluster2,0.8960235809350119,0.09371310143315656
16471,YIPF2---Cluster2,0.8958562717078993,0.04608571929824543
12149,RAG1,0.8957324905170754,0.06687286717979522
2034,C2orf51---Cluster1,0.8956680559864051,0.055061344772533986
1700,C15orf32,0.8956119952608438,0.09334763928919028
9607,MYO1H---Cluster1,0.8954470695956037,0.0590908968991932
408,AGXT,0.8954380064834165,0.1124088466603266
9087,MIIP---Cluster1,0.8953624740534387,0.1041598132491886
10655,PC---Cluster2,0.8953179558319517,0.09590958735647467
7334,INPP5D,0.8951876215963257,0.04554788854375017
6157,GNLY---Cluster1,0.8951246092889095,0.06917690634705043
16611,ZFP161---Cluster1,0.8950261934407195,0.035450880622706606
12258,RB1---Cluster2,0.8948899177486379,0.06070031769155392
5242,FAM71B,0.8948583066067479,0.1328744329255877
5063,FABP6---Cluster2,0.8948431962532116,0.08720144432574878
10740,PDC,0.8947600926039198,0.06028248909269
10004,NLRP4,0.8945272223915908,0.08589021485535335
12990,SBNO1,0.8944447922070673,0.031287511608850245
8439,LPAR3---Cluster1,0.8944257668644865,0.0545057401959695
8185,LCT,0.8943237386362997,0.07493598436872681
7828,KIAA1632---Cluster1,0.8942664513050355,0.032231333258190234
10275,NUP93,0.8942414859882147,0.05465692440112229
16942,ZNF645---Cluster2,0.8942374288914985,0.12549034738626005
9049,MGC29506---Cluster1,0.8940771105300919,0.05043235753837033
14981,TIMM8B---Cluster2,0.8940703747949471,0.05013078487039505
14156,SPATA21,0.8939782251010846,0.06284893267324823
7600,KCNAB1,0.8938995362964756,0.114946693172912
13832,SLC8A1,0.8938053079892918,0.08745233636803369
13235,SERPINC1---Cluster1,0.8938012367853935,0.05451500984053649
4848,EPB41L2,0.8935552469388865,0.08586602041200232
2348,CACNG1---Cluster1,0.8934929513316326,0.1097589712709458
13559,SLC22A14,0.8931949139087038,0.09129986578446687
71,ABCG8,0.8930507394560773,0.05065824956343402
9039,MGAT4A,0.8929527533602972,0.0700645272960729
8017,KRT15---Cluster2,0.8928453657367914,0.05569066635140333
3878,CYP11A1---Cluster1,0.8926080274644475,0.056169490641309563
8411,LOC91316---Cluster1,0.8926052447058294,0.055412487681448575
7245,IL20RB,0.8925219300627837,0.09182117653959117
13113,SEC22C---Cluster3,0.8924887467293896,0.047792834059783164
16544,ZC3H11A---Cluster1,0.8923242546963661,0.051836136240298286
7520,JAK1,0.8917626488515052,0.03942581370634827
11785,PSG2,0.891723395010697,0.11757889561502785
6329,GPSM1---Cluster1,0.8917149596607208,0.12160317670435836
13504,SLC13A4,0.8915814977448739,0.15408955826767864
14210,SPP2---Cluster1,0.8915045521112219,0.06191361646572146
13406,SHOC2---Cluster2,0.8913289404386564,0.055448384716550815
1502,BTD---Cluster2,0.8911754888246051,0.0666654055310776
13152,SEMA4G---Cluster1,0.8911726315469017,0.0635753691147759
6567,HAUS3,0.8910232681041812,0.06125763228977879
15370,TNNT3,0.8905864608163909,0.11966552157788796
4313,DNAI2---Cluster1,0.8905058713277213,0.1045703309106736
3542,CPA2---Cluster1,0.8904101124751558,0.06878201526493813
1445,BRCA1---Cluster2,0.8901484057903917,0.06678664249988724
1449,BRD1,0.8900915518072452,0.03573415391650369
8630,LZIC,0.8900878698901115,0.0576129016679065
3241,CLCNKA---Cluster1,0.8900562136944845,0.06738306077904442
2093,C4orf21,0.8899967683092642,0.04087825531014398
14174,SPEG---Cluster1,0.8899667581405452,0.08345137394790836
1181,B3GALT1,0.8898486366478332,0.12545062992619194
1541,C10orf110,0.8897341934183534,0.057784827569566675
4422,DPT---Cluster1,0.8897303834402088,0.04786267122398159
257,ADAM30---Cluster2,0.8896436090133283,0.031456472741103136
2175,C6orf48---Cluster2,0.8893949290297077,0.0739841528430732
2589,CCDC48---Cluster1,0.8892344767441179,0.09217081176561903
13886,SMAD9---Cluster1,0.8891334184060443,0.06369775792955762
9696,NAT2,0.8888907022223456,0.08656434275228538
14613,TACC1---Cluster2,0.8886984230200787,0.10122697046328533
3719,CTAGE1,0.8884676699814869,0.09194486359379196
11197,PLD4---Cluster1,0.888418524252711,0.042482391206630325
11016,PHLDB2,0.8884115834197948,0.055013560920700096
1132,ATP8B1---Cluster2,0.8883540091868259,0.06836459618860463
15512,TRIM13---Cluster2,0.888350097812141,0.03352934241457596
14670,TAS2R4,0.8882909078184585,0.0635294645933087
2753,CD19,0.8882293070627031,0.07869550109041021
16082,USP9X,0.8882162374648416,0.06659315673923512
2666,CCL20---Cluster1,0.8880838385122117,0.08662134541478725
3164,CHRNG,0.8878976028318868,0.07512230602155423
4321,DNAJB1,0.8878239907425486,0.13353129269690847
9233,MOCS1---Cluster1,0.8878003714772458,0.08970702383474326
8032,KRT31,0.8877374795785613,0.08910008919139993
6617,HDAC7,0.8877317345207645,0.04459556347860441
2616,CCDC77,0.8877169808449594,0.07184914514935227
4353,DNASE1,0.8876391703820806,0.061177779319855775
11866,PTCRA,0.887637735020639,0.05330371246495489
